measurement_id,date,subgroup_id,sample_number,part_number,feature_id,feature_name,measurement_type,nominal,lsl,usl,measured_value,unit,out_of_spec
SPC-MMB_HOLE_POSITION_TP-028-3,2024-02-26,28,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.108,mm,False
SPC-MMB_HOLE_POSITION_TP-028-4,2024-02-26,28,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0779,mm,False
SPC-MMB_HOLE_POSITION_TP-028-5,2024-02-26,28,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0955,mm,False
SPC-MMB_HOLE_POSITION_TP-029-1,2024-02-28,29,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1145,mm,False
SPC-MMB_HOLE_POSITION_TP-029-2,2024-02-28,29,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1084,mm,False
SPC-MMB_HOLE_POSITION_TP-029-3,2024-02-28,29,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1284,mm,False
SPC-MMB_HOLE_POSITION_TP-029-4,2024-02-28,29,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1038,mm,False
SPC-MMB_HOLE_POSITION_TP-029-5,2024-02-28,29,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0517,mm,False
SPC-MMB_HOLE_POSITION_TP-030-1,2024-03-01,30,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0122,mm,False
SPC-MMB_HOLE_POSITION_TP-030-2,2024-03-01,30,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0924,mm,False
SPC-MMB_HOLE_POSITION_TP-030-3,2024-03-01,30,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0929,mm,False
SPC-MMB_HOLE_POSITION_TP-030-4,2024-03-01,30,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1524,mm,False
SPC-MMB_HOLE_POSITION_TP-030-5,2024-03-01,30,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0809,mm,False
SPC-MMB_HOLE_POSITION_TP-031-1,2024-03-03,31,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0981,mm,False
SPC-MMB_HOLE_POSITION_TP-031-2,2024-03-03,31,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1122,mm,False
SPC-MMB_HOLE_POSITION_TP-031-3,2024-03-03,31,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.103,mm,False
SPC-MMB_HOLE_POSITION_TP-031-4,2024-03-03,31,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1145,mm,False
SPC-MMB_HOLE_POSITION_TP-031-5,2024-03-03,31,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0564,mm,False
SPC-MMB_HOLE_POSITION_TP-032-1,2024-03-05,32,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0508,mm,False
SPC-MMB_HOLE_POSITION_TP-032-2,2024-03-05,32,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0752,mm,False
SPC-MMB_HOLE_POSITION_TP-032-3,2024-03-05,32,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0089,mm,False
SPC-MMB_HOLE_POSITION_TP-032-4,2024-03-05,32,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0836,mm,False
SPC-MMB_HOLE_POSITION_TP-032-5,2024-03-05,32,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0619,mm,False
SPC-MMB_HOLE_POSITION_TP-033-1,2024-03-07,33,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0963,mm,False
SPC-MMB_HOLE_POSITION_TP-033-2,2024-03-07,33,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0757,mm,False
SPC-MMB_HOLE_POSITION_TP-033-3,2024-03-07,33,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0495,mm,False
SPC-MMB_HOLE_POSITION_TP-033-4,2024-03-07,33,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1309,mm,False
SPC-MMB_HOLE_POSITION_TP-033-5,2024-03-07,33,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0879,mm,False
SPC-MMB_HOLE_POSITION_TP-034-1,2024-03-09,34,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1152,mm,False
SPC-MMB_HOLE_POSITION_TP-034-2,2024-03-09,34,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0914,mm,False
SPC-MMB_HOLE_POSITION_TP-034-3,2024-03-09,34,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1012,mm,False
SPC-MMB_HOLE_POSITION_TP-034-4,2024-03-09,34,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0374,mm,False
SPC-MMB_HOLE_POSITION_TP-034-5,2024-03-09,34,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1297,mm,False
SPC-MMB_HOLE_POSITION_TP-035-1,2024-03-11,35,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1158,mm,False
SPC-MMB_HOLE_POSITION_TP-035-2,2024-03-11,35,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0843,mm,False
SPC-MMB_HOLE_POSITION_TP-035-3,2024-03-11,35,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0951,mm,False
SPC-MMB_HOLE_POSITION_TP-035-4,2024-03-11,35,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1201,mm,False
SPC-MMB_HOLE_POSITION_TP-035-5,2024-03-11,35,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.072,mm,False
SPC-MMB_HOLE_POSITION_TP-036-1,2024-03-13,36,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0296,mm,False
SPC-MMB_HOLE_POSITION_TP-036-2,2024-03-13,36,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0726,mm,False
SPC-MMB_HOLE_POSITION_TP-036-3,2024-03-13,36,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0903,mm,False
SPC-MMB_HOLE_POSITION_TP-036-4,2024-03-13,36,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0839,mm,False
SPC-MMB_HOLE_POSITION_TP-036-5,2024-03-13,36,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1311,mm,False
SPC-MMB_HOLE_POSITION_TP-037-1,2024-03-15,37,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0514,mm,False
SPC-MMB_HOLE_POSITION_TP-037-2,2024-03-15,37,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0558,mm,False
SPC-MMB_HOLE_POSITION_TP-037-3,2024-03-15,37,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.048,mm,False
SPC-MMB_HOLE_POSITION_TP-037-4,2024-03-15,37,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1,mm,False
SPC-MMB_HOLE_POSITION_TP-037-5,2024-03-15,37,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0316,mm,False
SPC-MMB_HOLE_POSITION_TP-038-1,2024-03-17,38,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.111,mm,False
SPC-MMB_HOLE_POSITION_TP-038-2,2024-03-17,38,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0523,mm,False
SPC-MMB_HOLE_POSITION_TP-038-3,2024-03-17,38,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0579,mm,False
SPC-MMB_HOLE_POSITION_TP-038-4,2024-03-17,38,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.147,mm,False
SPC-MMB_HOLE_POSITION_TP-038-5,2024-03-17,38,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1281,mm,False
SPC-MMB_HOLE_POSITION_TP-039-1,2024-03-19,39,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0892,mm,False
SPC-MMB_HOLE_POSITION_TP-039-2,2024-03-19,39,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0391,mm,False
SPC-MMB_HOLE_POSITION_TP-039-3,2024-03-19,39,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1555,mm,False
SPC-MMB_HOLE_POSITION_TP-039-4,2024-03-19,39,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0781,mm,False
SPC-MMB_HOLE_POSITION_TP-039-5,2024-03-19,39,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0937,mm,False
SPC-MMB_HOLE_POSITION_TP-040-1,2024-03-21,40,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1169,mm,False
SPC-MMB_HOLE_POSITION_TP-040-2,2024-03-21,40,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0163,mm,False
SPC-MMB_HOLE_POSITION_TP-040-3,2024-03-21,40,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0626,mm,False
SPC-MMB_HOLE_POSITION_TP-040-4,2024-03-21,40,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0826,mm,False
SPC-MMB_HOLE_POSITION_TP-040-5,2024-03-21,40,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0896,mm,False
SPC-MMB_HOLE_POSITION_TP-041-1,2024-03-23,41,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0394,mm,False
SPC-MMB_HOLE_POSITION_TP-041-2,2024-03-23,41,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0964,mm,False
SPC-MMB_HOLE_POSITION_TP-041-3,2024-03-23,41,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0862,mm,False
SPC-MMB_HOLE_POSITION_TP-041-4,2024-03-23,41,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1434,mm,False
SPC-MMB_HOLE_POSITION_TP-041-5,2024-03-23,41,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.12,mm,False
SPC-MMB_HOLE_POSITION_TP-042-1,2024-03-25,42,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0756,mm,False
SPC-MMB_HOLE_POSITION_TP-042-2,2024-03-25,42,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0781,mm,False
SPC-MMB_HOLE_POSITION_TP-042-3,2024-03-25,42,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1205,mm,False
SPC-MMB_HOLE_POSITION_TP-042-4,2024-03-25,42,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0949,mm,False
SPC-MMB_HOLE_POSITION_TP-042-5,2024-03-25,42,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.037,mm,False
SPC-MMB_HOLE_POSITION_TP-043-1,2024-03-27,43,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1583,mm,False
SPC-MMB_HOLE_POSITION_TP-043-2,2024-03-27,43,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0504,mm,False
SPC-MMB_HOLE_POSITION_TP-043-3,2024-03-27,43,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1718,mm,False
SPC-MMB_HOLE_POSITION_TP-043-4,2024-03-27,43,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1,mm,False
SPC-MMB_HOLE_POSITION_TP-043-5,2024-03-27,43,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0628,mm,False
SPC-MMB_HOLE_POSITION_TP-044-1,2024-03-29,44,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0022,mm,False
SPC-MMB_HOLE_POSITION_TP-044-2,2024-03-29,44,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1122,mm,False
SPC-MMB_HOLE_POSITION_TP-044-3,2024-03-29,44,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0307,mm,False
SPC-MMB_HOLE_POSITION_TP-044-4,2024-03-29,44,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0975,mm,False
SPC-MMB_HOLE_POSITION_TP-044-5,2024-03-29,44,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1527,mm,False
SPC-MMB_HOLE_POSITION_TP-045-1,2024-03-31,45,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0452,mm,False
SPC-MMB_HOLE_POSITION_TP-045-2,2024-03-31,45,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1108,mm,False
SPC-MMB_HOLE_POSITION_TP-045-3,2024-03-31,45,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0566,mm,False
SPC-MMB_HOLE_POSITION_TP-045-4,2024-03-31,45,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1247,mm,False
SPC-MMB_HOLE_POSITION_TP-045-5,2024-03-31,45,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0873,mm,False
SPC-MMB_HOLE_POSITION_TP-046-1,2024-04-02,46,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0843,mm,False
SPC-MMB_HOLE_POSITION_TP-046-2,2024-04-02,46,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1273,mm,False
SPC-MMB_HOLE_POSITION_TP-046-3,2024-04-02,46,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1069,mm,False
SPC-MMB_HOLE_POSITION_TP-046-4,2024-04-02,46,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0568,mm,False
SPC-MMB_HOLE_POSITION_TP-046-5,2024-04-02,46,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1475,mm,False
SPC-MMB_HOLE_POSITION_TP-047-1,2024-04-04,47,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0312,mm,False
SPC-MMB_HOLE_POSITION_TP-047-2,2024-04-04,47,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0946,mm,False
SPC-MMB_HOLE_POSITION_TP-047-3,2024-04-04,47,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0562,mm,False
SPC-MMB_HOLE_POSITION_TP-047-4,2024-04-04,47,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0329,mm,False
SPC-MMB_HOLE_POSITION_TP-047-5,2024-04-04,47,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0453,mm,False
SPC-MMB_HOLE_POSITION_TP-048-1,2024-04-06,48,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0833,mm,False
SPC-MMB_HOLE_POSITION_TP-048-2,2024-04-06,48,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0972,mm,False
SPC-MMB_HOLE_POSITION_TP-048-3,2024-04-06,48,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1221,mm,False
SPC-MMB_HOLE_POSITION_TP-048-4,2024-04-06,48,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1367,mm,False
SPC-MMB_HOLE_POSITION_TP-048-5,2024-04-06,48,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0947,mm,False
SPC-MMB_HOLE_POSITION_TP-049-1,2024-04-08,49,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0695,mm,False
SPC-MMB_HOLE_POSITION_TP-049-2,2024-04-08,49,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1214,mm,False
SPC-MMB_HOLE_POSITION_TP-049-3,2024-04-08,49,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0635,mm,False
SPC-MMB_HOLE_POSITION_TP-049-4,2024-04-08,49,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0292,mm,False
SPC-MMB_HOLE_POSITION_TP-049-5,2024-04-08,49,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1179,mm,False
SPC-MMB_HOLE_POSITION_TP-050-1,2024-04-10,50,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1313,mm,False
SPC-MMB_HOLE_POSITION_TP-050-2,2024-04-10,50,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0562,mm,False
SPC-MMB_HOLE_POSITION_TP-050-3,2024-04-10,50,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1536,mm,False
SPC-MMB_HOLE_POSITION_TP-050-4,2024-04-10,50,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1054,mm,False
SPC-MMB_HOLE_POSITION_TP-050-5,2024-04-10,50,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1002,mm,False
SPC-MMB_HOLE_POSITION_TP-051-1,2024-04-12,51,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0669,mm,False
SPC-MMB_HOLE_POSITION_TP-051-2,2024-04-12,51,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1206,mm,False
SPC-MMB_HOLE_POSITION_TP-051-3,2024-04-12,51,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0316,mm,False
SPC-MMB_HOLE_POSITION_TP-051-4,2024-04-12,51,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0731,mm,False
SPC-MMB_HOLE_POSITION_TP-051-5,2024-04-12,51,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0593,mm,False
SPC-MMB_HOLE_POSITION_TP-052-1,2024-04-14,52,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0392,mm,False
SPC-MMB_HOLE_POSITION_TP-052-2,2024-04-14,52,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1152,mm,False
SPC-MMB_HOLE_POSITION_TP-052-3,2024-04-14,52,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0969,mm,False
SPC-MMB_HOLE_POSITION_TP-052-4,2024-04-14,52,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1132,mm,False
SPC-MMB_HOLE_POSITION_TP-052-5,2024-04-14,52,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0753,mm,False
SPC-MMB_HOLE_POSITION_TP-053-1,2024-04-16,53,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1195,mm,False
SPC-MMB_HOLE_POSITION_TP-053-2,2024-04-16,53,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0877,mm,False
SPC-MMB_HOLE_POSITION_TP-053-3,2024-04-16,53,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0685,mm,False
SPC-MMB_HOLE_POSITION_TP-053-4,2024-04-16,53,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0626,mm,False
SPC-MMB_HOLE_POSITION_TP-053-5,2024-04-16,53,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0156,mm,False
SPC-MMB_HOLE_POSITION_TP-054-1,2024-04-18,54,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1258,mm,False
SPC-MMB_HOLE_POSITION_TP-054-2,2024-04-18,54,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1218,mm,False
SPC-MMB_HOLE_POSITION_TP-054-3,2024-04-18,54,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1875,mm,False
SPC-MMB_HOLE_POSITION_TP-054-4,2024-04-18,54,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0733,mm,False
SPC-MMB_HOLE_POSITION_TP-054-5,2024-04-18,54,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0617,mm,False
SPC-MMB_HOLE_POSITION_TP-055-1,2024-04-20,55,1,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0254,mm,False
SPC-MMB_HOLE_POSITION_TP-055-2,2024-04-20,55,2,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1186,mm,False
SPC-MMB_HOLE_POSITION_TP-055-3,2024-04-20,55,3,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1105,mm,False
SPC-MMB_HOLE_POSITION_TP-055-4,2024-04-20,55,4,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.1393,mm,False
SPC-MMB_HOLE_POSITION_TP-055-5,2024-04-20,55,5,MMB-001,MMB_HOLE_POSITION_TP,Motor Mount Hole True Position,gdandt_position,0.0,0.0,0.2,0.0529,mm,False
